experiment,k,instance_id,run_id,instance_seed,run_seed,algorithm,variant,budget_ms,time_ms,F,D,tardiness,gap_to_best_pct
budget,40,1,0,24260621,20660625,SA,full,300.000000,300.007000,20549.000000,1378,19171,0.000000
budget,40,1,0,24260621,20660625,LNS,full,300.000000,304.801500,22354.000000,1458,20896,8.783882
budget,40,1,1,24260621,20661634,LocalSearch,full,300.000000,300.030100,20681.000000,1362,19319,2.487735
budget,40,1,1,24260621,20661634,SA,full,300.000000,300.008500,20179.000000,1336,18843,0.000000
budget,40,1,1,24260621,20661634,LNS,full,300.000000,302.876300,20967.000000,1368,19599,3.905050
budget,40,1,2,24260621,20662643,LocalSearch,full,300.000000,300.007600,20175.000000,1338,18837,0.000000
budget,40,1,2,24260621,20662643,SA,full,300.000000,300.007500,20179.000000,1336,18843,0.019827
budget,40,1,2,24260621,20662643,LNS,full,300.000000,301.581700,22385.000000,1406,20979,10.954151
budget,40,2,0,24260718,20660726,LocalSearch,full,300.000000,300.008100,20814.000000,1404,19410,0.000000
budget,40,2,0,24260718,20660726,SA,full,300.000000,300.007900,20850.000000,1408,19442,0.172961
budget,40,2,0,24260718,20660726,LNS,full,300.000000,301.837300,22745.000000,1452,21293,9.277409
budget,40,2,1,24260718,20661735,LocalSearch,full,300.000000,300.007600,21192.000000,1422,19770,1.640288
budget,40,2,1,24260718,20661735,SA,full,300.000000,300.007800,20850.000000,1408,19442,0.000000
budget,40,2,1,24260718,20661735,LNS,full,300.000000,301.309200,21890.000000,1428,20462,4.988010
budget,40,2,2,24260718,20662744,LocalSearch,full,300.000000,300.011600,20812.000000,1408,19404,0.000000
budget,40,2,2,24260718,20662744,SA,full,300.000000,300.007000,20958.000000,1444,19514,0.701518
budget,40,2,2,24260718,20662744,LNS,full,300.000000,301.210500,22259.000000,1444,20815,6.952720
budget,40,3,0,24260815,20660827,LocalSearch,full,300.000000,300.007900,14985.000000,1018,13967,0.000000
budget,40,3,0,24260815,20660827,SA,full,300.000000,300.007500,14985.000000,1018,13967,0.000000
budget,40,3,0,24260815,20660827,LNS,full,300.000000,300.784600,17449.000000,1130,16319,16.443110
budget,40,3,1,24260815,20661836,LocalSearch,full,300.000000,300.008100,15259.000000,1038,14221,0.633120
budget,40,3,1,24260815,20661836,SA,full,300.000000,300.007700,15163.000000,1028,14135,0.000000
budget,40,3,1,24260815,20661836,LNS,full,300.000000,300.726400,16788.000000,1108,15680,10.716877
budget,40,3,2,24260815,20662845,LocalSearch,full,300.000000,300.007800,15097.000000,1030,14067,0.000000
budget,40,3,2,24260815,20662845,SA,full,300.000000,300.007300,15163.000000,1028,14135,0.437173
budget,40,3,2,24260815,20662845,LNS,full,300.000000,301.055200,16937.000000,1114,15823,12.187852
budget,40,4,0,24260912,20660928,LocalSearch,full,300.000000,300.007000,17726.000000,1256,16470,0.000000
budget,40,4,0,24260912,20660928,SA,full,300.000000,300.005700,17810.000000,1220,16590,0.473880
budget,40,4,0,24260912,20660928,LNS,full,300.000000,300.185900,19321.000000,1304,18017,8.998082
budget,40,4,1,24260912,20661937,LocalSearch,full,300.000000,300.007600,17854.000000,1230,16624,0.000000
budget,40,4,1,24260912,20661937,SA,full,300.000000,300.007000,17892.000000,1226,16666,0.212837
budget,40,4,1,24260912,20661937,LNS,full,300.000000,302.928300,19072.000000,1286,17786,6.822001
budget,40,4,2,24260912,20662946,LocalSearch,full,300.000000,300.007900,17724.000000,1256,16468,0.237530
budget,40,4,2,24260912,20662946,SA,full,300.000000,300.008100,17682.000000,1234,16448,0.000000
budget,40,4,2,24260912,20662946,LNS,full,300.000000,303.336800,19262.000000,1286,17976,8.935641
budget,40,5,0,24261009,20661029,LocalSearch,full,300.000000,300.004500,18476.000000,1242,17234,0.000000
budget,40,5,0,24261009,20661029,SA,full,300.000000,300.006900,18716.000000,1258,17458,1.298982
budget,40,5,0,24261009,20661029,LNS,full,300.000000,300.059500,18909.000000,1272,17637,2.343581
budget,40,5,1,24261009,20662038,LocalSearch,full,300.000000,300.005000,18602.000000,1262,17340,0.000000
budget,40,5,1,24261009,20662038,SA,full,300.000000,300.004700,18673.000000,1264,17409,0.381679
budget,40,5,1,24261009,20662038,LNS,full,300.000000,300.899100,19655.000000,1316,18339,5.660682
budget,40,5,2,24261009,20663047,LocalSearch,full,300.000000,300.006000,18476.000000,1242,17234,0.000000
budget,40,5,2,24261009,20663047,SA,full,300.000000,300.007800,18476.000000,1242,17234,0.000000
budget,40,5,2,24261009,20663047,LNS,full,300.000000,302.589400,19533.000000,1264,18269,5.720935
budget,40,6,0,24261106,20661130,LocalSearch,full,300.000000,300.009000,22217.000000,1408,20809,0.000000
budget,40,6,0,24261106,20661130,SA,full,300.000000,300.007900,22363.000000,1412,20951,0.657154
budget,40,6,0,24261106,20661130,LNS,full,300.000000,301.522200,24512.000000,1506,23006,10.329928
budget,40,6,1,24261106,20662139,LocalSearch,full,300.000000,300.008500,22217.000000,1408,20809,0.000000
budget,40,6,1,24261106,20662139,SA,full,300.000000,300.024400,22319.000000,1410,20909,0.459108
budget,40,6,1,24261106,20662139,LNS,full,300.000000,302.350400,24495.000000,1504,22991,10.253410
budget,40,6,2,24261106,20663148,LocalSearch,full,300.000000,300.004200,22217.000000,1408,20809,0.000000
budget,40,6,2,24261106,20663148,SA,full,300.000000,300.018000,22217.000000,1408,20809,0.000000
budget,40,6,2,24261106,20663148,LNS,full,300.000000,300.059400,24095.000000,1490,22605,8.452986
budget,40,7,0,24261203,20661231,LocalSearch,full,300.000000,300.007400,19672.000000,1322,18350,0.020338
budget,40,7,0,24261203,20661231,SA,full,300.000000,300.013700,19668.000000,1322,18346,0.000000
budget,40,7,0,24261203,20661231,LNS,full,300.000000,301.349800,20844.000000,1364,19480,5.979256
budget,40,7,1,24261203,20662240,LocalSearch,full,300.000000,300.007700,19757.000000,1324,18433,0.432086
budget,40,7,1,24261203,20662240,SA,full,300.000000,300.007300,19672.000000,1322,18350,0.000000
budget,40,7,1,24261203,20662240,LNS,full,300.000000,303.445000,20792.000000,1362,19430,5.693371
budget,40,7,2,24261203,20663249,LocalSearch,full,300.000000,300.731500,19698.000000,1328,18370,0.000000
budget,40,7,2,24261203,20663249,SA,full,300.000000,300.007400,19851.000000,1332,18519,0.776729
budget,40,7,2,24261203,20663249,LNS,full,300.000000,300.843500,21440.000000,1386,20054,8.843537
budget,40,8,0,24261300,20661332,LocalSearch,full,300.000000,300.009000,20058.000000,1352,18706,1.170181
budget,40,8,0,24261300,20661332,SA,full,300.000000,300.006800,19826.000000,1338,18488,0.000000
budget,40,8,0,24261300,20661332,LNS,full,300.000000,300.874100,21380.000000,1412,19968,7.838192
budget,40,8,1,24261300,20662341,LocalSearch,full,300.000000,300.007500,20211.000000,1354,18857,2.070602
budget,40,8,1,24261300,20662341,SA,full,300.000000,300.006800,19801.000000,1338,18463,0.000000
budget,40,8,1,24261300,20662341,LNS,full,300.000000,301.989200,20979.000000,1374,19605,5.949194
budget,40,8,2,24261300,20663350,LocalSearch,full,300.000000,300.072600,20265.000000,1354,18911,0.695652
budget,40,8,2,24261300,20663350,SA,full,300.000000,300.006900,20125.000000,1354,18771,0.000000
budget,40,8,2,24261300,20663350,LNS,full,300.000000,303.425300,22017.000000,1418,20599,9.401242
budget,40,9,0,24261397,20661433,LocalSearch,full,300.000000,300.008900,21283.000000,1446,19837,0.000000
budget,40,9,0,24261397,20661433,SA,full,300.000000,300.008400,21283.000000,1446,19837,0.000000
budget,40,9,0,24261397,20661433,LNS,full,300.000000,300.735500,22282.000000,1500,20782,4.693887
budget,40,9,1,24261397,20662442,LocalSearch,full,300.000000,300.007900,21283.000000,1446,19837,0.000000
budget,40,9,1,24261397,20662442,SA,full,300.000000,300.078300,21555.000000,1460,20095,1.278015
budget,40,9,1,24261397,20662442,LNS,full,300.000000,300.734800,22966.000000,1526,21440,7.907720
budget,40,9,2,24261397,20663451,LocalSearch,full,300.000000,300.004900,21311.000000,1448,19863,0.000000
budget,40,9,2,24261397,20663451,SA,full,300.000000,300.007600,21826.000000,1468,20358,2.416592
budget,40,9,2,24261397,20663451,LNS,full,300.000000,301.399900,22670.000000,1490,21180,6.376988
budget,40,10,0,24261494,20661534,LocalSearch,full,300.000000,300.008200,20548.000000,1448,19100,1.884173
budget,40,10,0,24261494,20661534,SA,full,300.000000,300.008100,20168.000000,1440,18728,0.000000
budget,40,10,0,24261494,20661534,LNS,full,300.000000,300.672800,21096.000000,1484,19612,4.601349
budget,40,10,1,24261494,20662543,LocalSearch,full,300.000000,300.007800,20402.000000,1462,18940,1.310954
budget,40,10,1,24261494,20662543,SA,full,300.000000,300.007200,20138.000000,1448,18690,0.000000
budget,40,10,1,24261494,20662543,LNS,full,300.000000,300.092800,20966.000000,1476,19490,4.111630
budget,40,10,2,24261494,20663552,LocalSearch,full,300.000000,300.007200,20660.000000,1460,19200,1.433621
budget,40,10,2,24261494,20663552,SA,full,300.000000,300.007500,20368.000000,1466,18902,0.000000
budget,40,10,2,24261494,20663552,LNS,full,300.000000,301.040500,21940.000000,1492,20448,7.717989
budget,40,11,0,24261591,20661635,LocalSearch,full,300.000000,300.008000,18062.000000,1256,16806,0.044312
budget,40,11,0,24261591,20661635,SA,full,300.000000,300.007200,18054.000000,1252,16802,0.000000
budget,40,11,0,24261591,20661635,LNS,full,300.000000,302.988000,19320.000000,1290,18030,7.012296
budget,40,11,1,24261591,20662644,LocalSearch,full,300.000000,300.008300,18206.000000,1264,16942,0.000000
budget,40,11,1,24261591,20662644,SA,full,300.000000,300.007500,18226.000000,1274,16952,0.109854
budget,40,11,1,24261591,20662644,LNS,full,300.000000,300.662900,18878.000000,1292,17586,3.691091
budget,40,11,2,24261591,20663653,LocalSearch,full,300.000000,300.008000,18122.000000,1276,16846,0.000000
budget,40,11,2,24261591,20663653,SA,full,300.000000,300.007800,18287.000000,1254,17033,0.910496
budget,40,11,2,24261591,20663653,LNS,full,300.000000,300.236300,19973.000000,1356,18617,10.214104
budget,40,12,0,24261688,20661736,LocalSearch,full,300.000000,300.009500,17078.000000,1246,15832,0.000000
budget,40,12,0,24261688,20661736,SA,full,300.000000,300.007900,17402.000000,1264,16138,1.897178
budget,40,12,0,24261688,20661736,LNS,full,300.000000,302.392800,19070.000000,1342,17728,11.664129
budget,40,12,1,24261688,20662745,LocalSearch,full,300.000000,300.007500,17282.000000,1250,16032,1.182670
budget,40,12,1,24261688,20662745,SA,full,300.000000,300.008700,17080.000000,1244,15836,0.000000
budget,40,12,1,24261688,20662745,LNS,full,300.000000,303.282000,18567.000000,1308,17259,8.706089
budget,40,12,2,24261688,20663754,LocalSearch,full,300.000000,300.005200,17158.000000,1256,15902,0.000000
budget,40,12,2,24261688,20663754,SA,full,300.000000,300.007300,17402.000000,1264,16138,1.422077
budget,40,12,2,24261688,20663754,LNS,full,300.000000,301.383300,17996.000000,1306,16690,4.884019
budget,40,13,0,24261785,20661837,LocalSearch,full,300.000000,300.006900,17573.000000,1188,16385,0.000000
budget,40,13,0,24261785,20661837,SA,full,300.000000,300.039200,17573.000000,1188,16385,0.000000
budget,40,13,0,24261785,20661837,LNS,full,300.000000,300.091800,19398.000000,1266,18132,10.385250
budget,40,13,1,24261785,20662846,LocalSearch,full,300.000000,300.006900,17663.000000,1194,16469,0.512149
budget,40,13,1,24261785,20662846,SA,full,300.000000,300.003700,17573.000000,1188,16385,0.000000
budget,40,13,1,24261785,20662846,LNS,full,300.000000,304.494200,18693.000000,1244,17449,6.373414
budget,40,13,2,24261785,20663855,LocalSearch,full,300.000000,300.007300,17573.000000,1188,16385,0.000000
budget,40,13,2,24261785,20663855,SA,full,300.000000,300.007800,18072.000000,1216,16856,2.839583
budget,40,13,2,24261785,20663855,LNS,full,300.000000,304.671000,19080.000000,1240,17840,8.575656
budget,40,14,0,24261882,20661938,LocalSearch,full,300.000000,300.009200,16703.000000,1084,15619,5.030497
budget,40,14,0,24261882,20661938,SA,full,300.000000,300.007600,15903.000000,1046,14857,0.000000
budget,40,14,0,24261882,20661938,LNS,full,300.000000,301.801200,17595.000000,1124,16471,10.639502
budget,40,14,1,24261882,20662947,LocalSearch,full,300.000000,300.009300,16177.000000,1074,15103,0.998939
budget,40,14,1,24261882,20662947,SA,full,300.000000,300.008200,16017.000000,1054,14963,0.000000
budget,40,14,1,24261882,20662947,LNS,full,300.000000,300.502800,17176.000000,1102,16074,7.236062
budget,40,14,2,24261882,20663956,LocalSearch,full,300.000000,300.008000,16129.000000,1074,15055,1.141280
budget,40,14,2,24261882,20663956,SA,full,300.000000,300.035900,15947.000000,1048,14899,0.000000
budget,40,14,2,24261882,20663956,LNS,full,300.000000,301.407900,17669.000000,1124,16545,10.798269
budget,40,15,0,24261979,20662039,LocalSearch,full,300.000000,300.008400,18213.000000,1158,17055,0.986970
budget,40,15,0,24261979,20662039,SA,full,300.000000,300.012600,18035.000000,1156,16879,0.000000
budget,40,15,0,24261979,20662039,LNS,full,300.000000,301.841700,19595.000000,1214,18381,8.649848
budget,40,15,1,24261979,20663048,LocalSearch,full,300.000000,300.008500,18259.000000,1162,17097,0.000000
budget,40,15,1,24261979,20663048,SA,full,300.000000,300.008000,18259.000000,1162,17097,0.000000
budget,40,15,1,24261979,20663048,LNS,full,300.000000,300.951300,18799.000000,1202,17597,2.957446
budget,40,15,2,24261979,20664057,LocalSearch,full,300.000000,300.007800,18221.000000,1162,17059,0.000000
budget,40,15,2,24261979,20664057,SA,full,300.000000,300.008500,18287.000000,1172,17115,0.362219
budget,40,15,2,24261979,20664057,LNS,full,300.000000,301.376100,19315.000000,1192,18123,6.004061
budget,40,16,0,24262076,20662140,LocalSearch,full,300.000000,300.007900,26047.000000,1666,24381,0.000000
budget,40,16,0,24262076,20662140,SA,full,300.000000,300.008500,26541.000000,1688,24853,1.896572
budget,40,16,0,24262076,20662140,LNS,full,300.000000,300.808400,27062.000000,1710,25352,3.896802
budget,40,16,1,24262076,20663149,LocalSearch,full,300.000000,300.008500,26189.000000,1684,24505,0.545168
budget,40,16,1,24262076,20663149,SA,full,300.000000,300.007600,26047.000000,1666,24381,0.000000
budget,40,16,1,24262076,20663149,LNS,full,300.000000,301.736600,26941.000000,1704,25237,3.432257
budget,40,16,2,24262076,20664158,LocalSearch,full,300.000000,300.008900,26095.000000,1666,24429,0.000000
budget,40,16,2,24262076,20664158,SA,full,300.000000,300.007800,26095.000000,1666,24429,0.000000
budget,40,16,2,24262076,20664158,LNS,full,300.000000,303.550700,27187.000000,1706,25481,4.184710
budget,40,17,0,24262173,20662241,LocalSearch,full,300.000000,300.008600,18733.000000,1286,17447,0.704225
budget,40,17,0,24262173,20662241,SA,full,300.000000,300.008100,18602.000000,1278,17324,0.000000
budget,40,17,0,24262173,20662241,LNS,full,300.000000,300.866300,19653.000000,1314,18339,5.649930
budget,40,17,1,24262173,20663250,LocalSearch,full,300.000000,300.007300,18794.000000,1282,17512,1.032147
budget,40,17,1,24262173,20663250,SA,full,300.000000,300.007300,18602.000000,1278,17324,0.000000
budget,40,17,1,24262173,20663250,LNS,full,300.000000,300.761000,20509.000000,1342,19167,10.251586
budget,40,17,2,24262173,20664259,LocalSearch,full,300.000000,300.007500,18646.000000,1278,17368,0.674910
budget,40,17,2,24262173,20664259,SA,full,300.000000,300.008000,18521.000000,1276,17245,0.000000
budget,40,17,2,24262173,20664259,LNS,full,300.000000,302.300800,20388.000000,1336,19052,10.080449
budget,40,18,0,24262270,20662342,LocalSearch,full,300.000000,300.007800,20219.000000,1422,18797,0.687217
budget,40,18,0,24262270,20662342,SA,full,300.000000,300.007900,20081.000000,1394,18687,0.000000
budget,40,18,0,24262270,20662342,LNS,full,300.000000,301.366100,21408.000000,1448,19960,6.608237
budget,40,18,1,24262270,20663351,LocalSearch,full,300.000000,300.007600,20383.000000,1440,18943,1.302122
budget,40,18,1,24262270,20663351,SA,full,300.000000,300.003300,20121.000000,1396,18725,0.000000
budget,40,18,1,24262270,20663351,LNS,full,300.000000,304.720900,21608.000000,1452,20156,7.390289
budget,40,18,2,24262270,20664360,LocalSearch,full,300.000000,300.008500,20219.000000,1404,18815,0.837863
budget,40,18,2,24262270,20664360,SA,full,300.000000,300.007600,20051.000000,1394,18657,0.000000
budget,40,18,2,24262270,20664360,LNS,full,300.000000,301.071800,21136.000000,1446,19690,5.411201
budget,40,19,0,24262367,20662443,LocalSearch,full,300.000000,300.004600,16620.000000,1146,15474,0.000000
budget,40,19,0,24262367,20662443,SA,full,300.000000,300.007400,16652.000000,1148,15504,0.192539
budget,40,19,0,24262367,20662443,LNS,full,300.000000,301.637600,17750.000000,1200,16550,6.799037
budget,40,19,1,24262367,20663452,LocalSearch,full,300.000000,300.007400,16796.000000,1176,15620,0.298579
budget,40,19,1,24262367,20663452,SA,full,300.000000,300.007000,16746.000000,1148,15598,0.000000
budget,40,19,1,24262367,20663452,LNS,full,300.000000,300.818400,17844.000000,1212,16632,6.556790
budget,40,19,2,24262367,20664461,LocalSearch,full,300.000000,300.006800,16612.000000,1146,15466,0.000000
budget,40,19,2,24262367,20664461,SA,full,300.000000,300.008100,16798.000000,1176,15622,1.119673
budget,40,19,2,24262367,20664461,LNS,full,300.000000,300.293000,17538.000000,1182,16356,5.574284
budget,48,0,0,25060524,20740524,LocalSearch,full,300.000000,300.009100,26847.000000,1530,25317,0.171635
budget,48,0,0,25060524,20740524,SA,full,300.000000,300.008300,26801.000000,1508,25293,0.000000
budget,48,0,0,25060524,20740524,LNS,full,300.000000,301.987000,29588.000000,1574,28014,10.398866
budget,48,0,1,25060524,20741533,LocalSearch,full,300.000000,300.008700,26817.000000,1512,25305,0.216750
budget,48,0,1,25060524,20741533,SA,full,300.000000,300.036900,26759.000000,1520,25239,0.000000
budget,48,0,1,25060524,20741533,LNS,full,300.000000,301.660400,29177.000000,1600,27577,9.036212
budget,48,0,2,25060524,20742542,LocalSearch,full,300.000000,300.009000,26689.000000,1508,25181,0.007494
budget,48,0,2,25060524,20742542,SA,full,300.000000,300.009300,26687.000000,1534,25153,0.000000
budget,48,0,2,25060524,20742542,LNS,full,300.000000,300.272800,29339.000000,1570,27769,9.937423
budget,48,1,0,25060621,20740625,LocalSearch,full,300.000000,300.010000,21218.000000,1128,20090,0.000000
budget,48,1,0,25060621,20740625,SA,full,300.000000,300.009400,21596.000000,1140,20456,1.781506
budget,48,1,0,25060621,20740625,LNS,full,300.000000,302.152500,24710.000000,1242,23468,16.457725
budget,48,1,1,25060621,20741634,LocalSearch,full,300.000000,300.009100,21332.000000,1150,20182,0.000000
budget,48,1,1,25060621,20741634,SA,full,300.000000,300.009800,21396.000000,1150,20246,0.300019
budget,48,1,1,25060621,20741634,LNS,full,300.000000,305.260200,24238.000000,1272,22966,13.622726
budget,48,1,2,25060621,20742643,LocalSearch,full,300.000000,300.009300,21456.000000,1152,20304,0.000000
budget,48,1,2,25060621,20742643,SA,full,300.000000,300.010200,21662.000000,1148,20514,0.960104
budget,48,1,2,25060621,20742643,LNS,full,300.000000,300.441900,24588.000000,1246,23342,14.597315
budget,48,2,0,25060718,20740726,LocalSearch,full,300.000000,300.009200,37851.000000,1988,35863,0.023783
budget,48,2,0,25060718,20740726,SA,full,300.000000,300.009100,37842.000000,1996,35846,0.000000
budget,48,2,0,25060718,20740726,LNS,full,300.000000,302.329800,41442.000000,2096,39346,9.513239
budget,48,2,1,25060718,20741735,LocalSearch,full,300.000000,300.008700,38076.000000,2004,36072,0.000000
budget,48,2,1,25060718,20741735,SA,full,300.000000,300.009200,38116.000000,1998,36118,0.105053
budget,48,2,1,25060718,20741735,LNS,full,300.000000,300.288700,42512.000000,2140,40372,11.650383
budget,48,2,2,25060718,20742744,LocalSearch,full,300.000000,300.008600,38058.000000,1996,36062,0.258166
budget,48,2,2,25060718,20742744,SA,full,300.000000,300.008600,37960.000000,2008,35952,0.000000
budget,48,2,2,25060718,20742744,LNS,full,300.000000,304.028900,42233.000000,2126,40107,11.256586
budget,48,3,0,25060815,20740827,LocalSearch,full,300.000000,300.010300,24858.000000,1348,23510,0.000000
budget,48,3,0,25060815,20740827,SA,full,300.000000,300.008800,24890.000000,1346,23544,0.128731
budget,48,3,0,25060815,20740827,LNS,full,300.000000,302.243700,28516.000000,1442,27074,14.715585
budget,48,3,1,25060815,20741836,LocalSearch,full,300.000000,300.009200,25176.000000,1360,23816,0.816915
budget,48,3,1,25060815,20741836,SA,full,300.000000,300.009200,24972.000000,1334,23638,0.000000
budget,48,3,1,25060815,20741836,LNS,full,300.000000,303.313500,29932.000000,1502,28430,19.862246
budget,48,3,2,25060815,20742845,LocalSearch,full,300.000000,300.008500,24894.000000,1350,23544,0.000000
budget,48,3,2,25060815,20742845,SA,full,300.000000,300.009100,25342.000000,1350,23992,1.799630
budget,48,3,2,25060815,20742845,LNS,full,300.000000,301.954400,30059.000000,1516,28543,20.747971
budget,48,4,0,25060912,20740928,LocalSearch,full,300.000000,300.005300,21871.000000,1200,20671,4.331441
budget,48,4,0,25060912,20740928,SA,full,300.000000,300.006900,20963.000000,1154,19809,0.000000
budget,48,4,0,25060912,20740928,LNS,full,300.000000,301.106700,24073.000000,1242,22831,14.835663
budget,48,4,1,25060912,20741937,LocalSearch,full,300.000000,300.010300,21068.000000,1176,19892,0.228354
budget,48,4,1,25060912,20741937,SA,full,300.000000,300.009400,21020.000000,1178,19842,0.000000
budget,48,4,1,25060912,20741937,LNS,full,300.000000,303.050800,25170.000000,1268,23902,19.743102
budget,48,4,2,25060912,20742946,LocalSearch,full,300.000000,300.009500,20999.000000,1166,19833,0.344053
budget,48,4,2,25060912,20742946,SA,full,300.000000,300.009500,20927.000000,1158,19769,0.000000
budget,48,4,2,25060912,20742946,LNS,full,300.000000,301.123100,23801.000000,1264,22537,13.733454
budget,48,5,0,25061009,20741029,LocalSearch,full,300.000000,300.008400,27352.000000,1596,25756,0.603207
budget,48,5,0,25061009,20741029,SA,full,300.000000,300.008800,27188.000000,1594,25594,0.000000
budget,48,5,0,25061009,20741029,LNS,full,300.000000,302.990300,29700.000000,1662,28038,9.239370
budget,48,5,1,25061009,20742038,LocalSearch,full,300.000000,300.063700,27246.000000,1612,25634,0.575858
budget,48,5,1,25061009,20742038,SA,full,300.000000,300.038100,27090.000000,1590,25500,0.000000
budget,48,5,1,25061009,20742038,LNS,full,300.000000,302.681900,29654.000000,1664,27990,9.464747
budget,48,5,2,25061009,20743047,LocalSearch,full,300.000000,300.005000,27178.000000,1592,25586,0.088385
budget,48,5,2,25061009,20743047,SA,full,300.000000,300.008400,27154.000000,1594,25560,0.000000
budget,48,5,2,25061009,20743047,LNS,full,300.000000,301.843200,30216.000000,1670,28546,11.276423
budget,48,6,0,25061106,20741130,LocalSearch,full,300.000000,300.007900,35836.000000,2018,33818,0.392201
budget,48,6,0,25061106,20741130,SA,full,300.000000,300.008500,35696.000000,2006,33690,0.000000
budget,48,6,0,25061106,20741130,LNS,full,300.000000,301.203700,38155.000000,2096,36059,6.888727
budget,48,6,1,25061106,20742139,LocalSearch,full,300.000000,300.008900,36387.000000,2038,34349,1.935791
budget,48,6,1,25061106,20742139,SA,full,300.000000,300.008500,35696.000000,2006,33690,0.000000
budget,48,6,1,25061106,20742139,LNS,full,300.000000,300.175500,37414.000000,2060,35354,4.812864
budget,48,6,2,25061106,20743148,LocalSearch,full,300.000000,300.008700,35960.000000,2016,33944,0.931851
budget,48,6,2,25061106,20743148,SA,full,300.000000,300.009700,35628.000000,2010,33618,0.000000
budget,48,6,2,25061106,20743148,LNS,full,300.000000,300.123700,39724.000000,2124,37600,11.496576
budget,48,7,0,25061203,20741231,LocalSearch,full,300.000000,300.008100,27420.000000,1516,25904,0.197325
budget,48,7,0,25061203,20741231,SA,full,300.000000,300.007700,27366.000000,1524,25842,0.000000
budget,48,7,0,25061203,20741231,LNS,full,300.000000,304.419600,32601.000000,1680,30921,19.129577
budget,48,7,1,25061203,20742240,LocalSearch,full,300.000000,300.008600,27656.000000,1532,26124,0.636804
budget,48,7,1,25061203,20742240,SA,full,300.000000,300.007900,27481.000000,1518,25963,0.000000
budget,48,7,1,25061203,20742240,LNS,full,300.000000,300.225200,31402.000000,1674,29728,14.268040
budget,48,7,2,25061203,20743249,LocalSearch,full,300.000000,300.008100,27562.000000,1540,26022,1.644785
budget,48,7,2,25061203,20743249,SA,full,300.000000,300.004300,27116.000000,1500,25616,0.000000
budget,48,7,2,25061203,20743249,LNS,full,300.000000,309.435100,33084.000000,1700,31384,22.009146
budget,48,8,0,25061300,20741332,LocalSearch,full,300.000000,300.008900,23534.000000,1250,22284,1.597306
budget,48,8,0,25061300,20741332,SA,full,300.000000,300.007500,23164.000000,1220,21944,0.000000
budget,48,8,0,25061300,20741332,LNS,full,300.000000,302.002500,27812.000000,1336,26476,20.065619
budget,48,8,1,25061300,20742341,LocalSearch,full,300.000000,300.006600,23018.000000,1230,21788,0.000000
budget,48,8,1,25061300,20742341,SA,full,300.000000,300.008600,23138.000000,1246,21892,0.521331
budget,48,8,1,25061300,20742341,LNS,full,300.000000,302.504700,27072.000000,1364,25708,17.612303
budget,48,8,2,25061300,20743350,LocalSearch,full,300.000000,300.027500,23116.000000,1260,21856,0.025963
budget,48,8,2,25061300,20743350,SA,full,300.000000,302.369200,23110.000000,1212,21898,0.000000
budget,48,8,2,25061300,20743350,LNS,full,300.000000,302.591500,26906.000000,1338,25568,16.425790
budget,48,9,0,25061397,20741433,LocalSearch,full,300.000000,300.004500,22182.000000,1286,20896,0.009017
budget,48,9,0,25061397,20741433,SA,full,300.000000,300.301000,22180.000000,1292,20888,0.000000
budget,48,9,0,25061397,20741433,LNS,full,300.000000,302.096100,26335.000000,1414,24921,18.733093
budget,48,9,1,25061397,20742442,LocalSearch,full,300.000000,300.276700,21921.000000,1302,20619,0.763043
budget,48,9,1,25061397,20742442,SA,full,300.000000,300.010500,21755.000000,1266,20489,0.000000
budget,48,9,1,25061397,20742442,LNS,full,300.000000,309.254700,26049.000000,1390,24659,19.737991
budget,48,9,2,25061397,20743451,LocalSearch,full,300.000000,300.049500,21751.000000,1258,20493,0.000000
budget,48,9,2,25061397,20743451,SA,full,300.000000,300.008700,22548.000000,1292,21256,3.664199
budget,48,9,2,25061397,20743451,LNS,full,300.000000,301.581000,25330.000000,1364,23966,16.454416
budget,48,10,0,25061494,20741534,LocalSearch,full,300.000000,300.009200,36905.000000,2066,34839,1.995412
budget,48,10,0,25061494,20741534,SA,full,300.000000,300.007600,36183.000000,2038,34145,0.000000
budget,48,10,0,25061494,20741534,LNS,full,300.000000,302.432600,39785.000000,2158,37627,9.954951
budget,48,10,1,25061494,20742543,LocalSearch,full,300.000000,300.033100,36259.000000,2044,34215,0.210043
budget,48,10,1,25061494,20742543,SA,full,300.000000,300.036300,36183.000000,2038,34145,0.000000
budget,48,10,1,25061494,20742543,LNS,full,300.000000,307.569400,38795.000000,2128,36667,7.218860
budget,48,10,2,25061494,20743552,LocalSearch,full,300.000000,300.007300,37257.000000,2092,35165,2.905676
budget,48,10,2,25061494,20743552,SA,full,300.000000,300.764000,36205.000000,2046,34159,0.000000
budget,48,10,2,25061494,20743552,LNS,full,300.000000,301.080300,39071.000000,2142,36929,7.916034
budget,48,11,0,25061591,20741635,LocalSearch,full,300.000000,300.009500,25067.000000,1538,23529,0.000000
budget,48,11,0,25061591,20741635,SA,full,300.000000,300.008500,25268.000000,1538,23730,0.801851
budget,48,11,0,25061591,20741635,LNS,full,300.000000,303.593600,28295.000000,1652,26643,12.877488
budget,48,11,1,25061591,20742644,LocalSearch,full,300.000000,300.008500,25262.000000,1534,23728,0.055450
budget,48,11,1,25061591,20742644,SA,full,300.000000,300.447200,25248.000000,1536,23712,0.000000
budget,48,11,1,25061591,20742644,LNS,full,300.000000,302.695800,28099.000000,1638,26461,11.291984
